technology,airbending,source,DataManager@27.03.2019 13:31:40
QStE380TM,10,4,60,146.5,-3.85,0,24
QStE380TM,10,4,60,148.5,-3.57,0,27.3
QStE380TM,10,4,60,150,-3.37,0,28
QStE380TM,10,4,60,150.5,-3.3,0,30.7
QStE380TM,10,4,60,152.4,-3.04,0,33.5
QStE380TM,10,4,60,154.4,-2.79,0,36.2
QStE380TM,10,4,60,156.4,-2.53,0,40.6
QStE380TM,10,4,60,158.3,-2.29,0,45.1
QStE380TM,10,4,60,160.3,-2.06,0,49.6
QStE380TM,10,4,60,162.3,-1.83,0,62.3
QStE380TM,10,4,60,164.3,-1.61,0,74.9
QStE380TM,10,4,60,166.2,-1.39,0,95.2
QStE380TM,10,4,60,168.1,-1.19,0,115.4
QStE380TM,10,4,60,170,-0.98,0,135.7
QStE380TM,10,4,60,171.9,-0.79,0,212.1
QStE380TM,10,4,60,173.8,-0.6,0,288.6
QStE380TM,10,4,60,175.6,-0.42,0,365
QStE380TM,10,4,60,177.5,-0.23,0,441.4
QStE380TM,10,4,60,179.3,-0.07,0,517.9
QStE380TM,8,4,60.3,87,-15.26,-13.07,7.2
QStE380TM,8,4,60.3,88.2,-14.81,-13.52,7.4
QStE380TM,8,4,60.3,89.6,-14.34,-14.03,7.6
QStE380TM,8,4,60.3,90,-14.2,-14.2,7.7
QStE380TM,8,4,60.3,90.9,-13.88,0,7.8
QStE380TM,8,4,60.3,92.4,-13.4,0,8
QStE380TM,8,4,60.3,93.8,-12.95,0,8.1
QStE380TM,8,4,60.3,95.3,-12.51,0,8.3
QStE380TM,8,4,60.3,96.7,-12.09,0,8.5
QStE380TM,8,4,60.3,98.2,-11.67,0,8.7
QStE380TM,8,4,60.3,99.7,-11.27,0,8.9
QStE380TM,8,4,60.3,101.2,-10.87,0,9.1
QStE380TM,8,4,60.3,102.7,-10.48,0,9.3
QStE380TM,8,4,60.3,104.3,-10.1,0,9.5
QStE380TM,8,4,60.3,105,-9.93,0,9.8
QStE380TM,8,4,60.3,105.9,-9.72,0,9.9
QStE380TM,8,4,60.3,107.5,-9.35,0,10.1
QStE380TM,8,4,60.3,109.1,-8.99,0,10.3
QStE380TM,8,4,60.3,110.8,-8.63,0,10.5
QStE380TM,8,4,60.3,112.4,-8.29,0,10.8
QStE380TM,8,4,60.3,114.1,-7.95,0,11.1
QStE380TM,8,4,60.3,115.8,-7.62,0,11.3
QStE380TM,8,4,60.3,117.5,-7.29,0,11.5
QStE380TM,8,4,60.3,119.2,-6.98,0,11.7
QStE380TM,8,4,60.3,120,-6.85,0,11.9
QStE380TM,8,4,60.3,121,-6.67,0,12.2
QStE380TM,8,4,60.3,122.8,-6.37,0,12.6
QStE380TM,8,4,60.3,124.6,-6.07,0,13
QStE380TM,8,4,60.3,126.4,-5.78,0,13.4
QStE380TM,8,4,60.3,128.4,-5.46,0,13.9
QStE380TM,8,4,60.3,130.2,-5.18,0,14.4
QStE380TM,8,4,60.3,132.1,-4.91,0,14.9
QStE380TM,8,4,60.3,134,-4.65,0,15.6
QStE380TM,8,4,60.3,135,-4.51,0,16.2
QStE380TM,8,4,60.3,135.9,-4.39,0,17
QStE380TM,8,4,60.3,137.8,-4.14,0,17.9
QStE380TM,8,4,60.3,139.7,-3.9,0,18.8
QStE380TM,8,4,60.3,141.6,-3.66,0,19.8
QStE380TM,8,4,60.3,143.5,-3.43,0,21
QStE380TM,8,4,60.3,145.4,-3.2,0,22.4
QStE380TM,8,4,60.3,147.3,-2.98,0,23.8
QStE380TM,8,4,60.3,149.3,-2.77,0,24.9
QStE380TM,8,4,60.3,150,-2.69,0,26.1
QStE380TM,8,4,60.3,151.2,-2.56,0,28.4
QStE380TM,8,4,60.3,153.1,-2.35,0,30.7
QStE380TM,8,4,60.3,155.1,-2.15,0,34.4
QStE380TM,8,4,60.3,157,-1.96,0,38
QStE380TM,8,4,60.3,158.9,-1.78,0,41.7
QStE380TM,8,4,60.3,160.9,-1.59,0,48.3
QStE380TM,8,4,60.3,162.8,-1.42,0,54.8
QStE380TM,8,4,60.3,164.7,-1.24,0,61.4
QStE380TM,8,4,60.3,166.6,-1.08,0,73.8
QStE380TM,8,4,60.3,168.4,-0.92,0,86.3
QStE380TM,8,4,60.3,170.3,-0.76,0,98.7
QStE380TM,8,4,60.3,172.2,-0.61,0,159.8
QStE380TM,8,4,60.3,174,-0.46,0,220.9
QStE380TM,8,4,60.3,175.9,-0.31,0,282
QStE380TM,8,4,60.3,177.7,-0.17,0,343.1
QStE380TM,8,4,60.3,179.4,-0.04,0,404.2
QStE380TM,10,4,60.3,90,-17.12,-17.12,8.6
QStE380TM,10,4,60.3,91,-16.73,0,8.7
QStE380TM,10,4,60.3,92.5,-16.14,0,8.9
QStE380TM,10,4,60.3,94,-15.61,0,9.1
QStE380TM,10,4,60.3,95.5,-15.11,0,9.2
QStE380TM,10,4,60.3,97,-14.59,0,9.3
QStE380TM,10,4,60.3,98.6,-14.05,0,9.5
QStE380TM,10,4,60.3,100.2,-13.56,0,9.7
QStE380TM,10,4,60.3,101.9,-13.05,0,9.9
QStE380TM,10,4,60.3,103.5,-12.58,0,10.1
QStE380TM,10,4,60.3,105,-12.13,0,10.3
QStE380TM,10,4,60.3,105.4,-12.03,0,10.3
QStE380TM,10,4,60.3,107,-11.58,0,10.5
QStE380TM,10,4,60.3,108.7,-11.13,0,10.8
QStE380TM,10,4,60.3,110.4,-10.69,0,11
QStE380TM,10,4,60.3,112.2,-10.25,0,11.3
QStE380TM,10,4,60.3,114,-9.81,0,11.5
QStE380TM,10,4,60.3,115.8,-9.4,0,11.8
QStE380TM,10,4,60.3,117.6,-8.99,0,12.1
QStE380TM,10,4,60.3,119.4,-8.59,0,12.4
QStE380TM,10,4,60.3,120,-8.47,0,12.7
QStE380TM,10,4,60.3,121.3,-8.19,0,13
QStE380TM,10,4,60.3,123.2,-7.8,0,13.4
QStE380TM,10,4,60.3,125.1,-7.42,0,13.9
QStE380TM,10,4,60.3,127,-7.06,0,14.3
QStE380TM,10,4,60.3,128.9,-6.7,0,14.7
QStE380TM,10,4,60.3,130.8,-6.35,0,15.3
QStE380TM,10,4,60.3,132.7,-6.01,0,15.6
QStE380TM,10,4,60.3,134.7,-5.68,0,16.5
QStE380TM,10,4,60.3,135,-5.63,0,17.2
QStE380TM,10,4,60.3,136.7,-5.35,0,17.9
QStE380TM,10,4,60.3,138.6,-5.03,0,18.7
QStE380TM,10,4,60.3,140.6,-4.73,0,19.8
QStE380TM,10,4,60.3,142.6,-4.43,0,21
QStE380TM,10,4,60.3,144.6,-4.13,0,22.2
QStE380TM,10,4,60.3,146.5,-3.85,0,24
QStE380TM,10,4,60.3,148.5,-3.57,0,27.3
QStE380TM,10,4,60.3,150,-3.37,0,28
QStE380TM,10,4,60.3,150.5,-3.3,0,30.7
QStE380TM,10,4,60.3,152.4,-3.04,0,33.5
QStE380TM,10,4,60.3,154.4,-2.79,0,36.2
QStE380TM,10,4,60.3,156.4,-2.53,0,40.6
QStE380TM,10,4,60.3,158.3,-2.29,0,45.1
QStE380TM,10,4,60.3,160.3,-2.06,0,49.6
QStE380TM,10,4,60.3,162.3,-1.83,0,62.3
QStE380TM,10,4,60.3,164.3,-1.61,0,74.9
QStE380TM,10,4,60.3,166.2,-1.39,0,95.2
QStE380TM,10,4,60.3,168.1,-1.19,0,115.4
QStE380TM,10,4,60.3,170,-0.98,0,135.7
QStE380TM,10,4,60.3,171.9,-0.79,0,212.1
QStE380TM,10,4,60.3,173.8,-0.6,0,288.6
QStE380TM,10,4,60.3,175.6,-0.42,0,365
QStE380TM,10,4,60.3,177.5,-0.23,0,441.4
QStE380TM,10,4,60.3,179.3,-0.07,0,517.9
QStE380TM,8,4,62,87,-15.26,-13.07,7.2
QStE380TM,8,4,62,88.2,-14.81,-13.52,7.4
QStE380TM,8,4,62,89.6,-14.34,-14.03,7.6
QStE380TM,8,4,62,90,-14.2,-14.2,7.7
QStE380TM,8,4,62,90.9,-13.88,0,7.8
QStE380TM,8,4,62,92.4,-13.4,0,8
QStE380TM,8,4,62,93.8,-12.95,0,8.1
QStE380TM,8,4,62,95.3,-12.51,0,8.3
QStE380TM,8,4,62,96.7,-12.09,0,8.5
QStE380TM,8,4,62,98.2,-11.67,0,8.7
QStE380TM,8,4,62,99.7,-11.27,0,8.9
QStE380TM,8,4,62,101.2,-10.87,0,9.1
QStE380TM,8,4,62,102.7,-10.48,0,9.3
QStE380TM,8,4,62,104.3,-10.1,0,9.5
QStE380TM,8,4,62,105,-9.93,0,9.8
QStE380TM,8,4,62,105.9,-9.72,0,9.9
QStE380TM,8,4,62,107.5,-9.35,0,10.1
QStE380TM,8,4,62,109.1,-8.99,0,10.3
QStE380TM,8,4,62,110.8,-8.63,0,10.5
QStE380TM,8,4,62,112.4,-8.29,0,10.8
QStE380TM,8,4,62,114.1,-7.95,0,11.1
QStE380TM,8,4,62,115.8,-7.62,0,11.3
QStE380TM,8,4,62,117.5,-7.29,0,11.5
QStE380TM,8,4,62,119.2,-6.98,0,11.7
QStE380TM,8,4,62,120,-6.85,0,11.9
QStE380TM,8,4,62,121,-6.67,0,12.2
QStE380TM,8,4,62,122.8,-6.37,0,12.6
QStE380TM,8,4,62,124.6,-6.07,0,13
QStE380TM,8,4,62,126.4,-5.78,0,13.4
QStE380TM,8,4,62,128.4,-5.46,0,13.9
QStE380TM,8,4,62,130.2,-5.18,0,14.4
QStE380TM,8,4,62,132.1,-4.91,0,14.9
QStE380TM,8,4,62,134,-4.65,0,15.6
QStE380TM,8,4,62,135,-4.51,0,16.2
QStE380TM,8,4,62,135.9,-4.39,0,17
QStE380TM,8,4,62,137.8,-4.14,0,17.9
QStE380TM,8,4,62,139.7,-3.9,0,18.8
QStE380TM,8,4,62,141.6,-3.66,0,19.8
QStE380TM,8,4,62,143.5,-3.43,0,21
QStE380TM,8,4,62,145.4,-3.2,0,22.4
QStE380TM,8,4,62,147.3,-2.98,0,23.8
QStE380TM,8,4,62,149.3,-2.77,0,24.9
QStE380TM,8,4,62,150,-2.69,0,26.1
QStE380TM,8,4,62,151.2,-2.56,0,28.4
QStE380TM,8,4,62,153.1,-2.35,0,30.7
QStE380TM,8,4,62,155.1,-2.15,0,34.4
QStE380TM,8,4,62,157,-1.96,0,38
QStE380TM,8,4,62,158.9,-1.78,0,41.7
QStE380TM,8,4,62,160.9,-1.59,0,48.3
QStE380TM,8,4,62,162.8,-1.42,0,54.8
QStE380TM,8,4,62,164.7,-1.24,0,61.4
QStE380TM,8,4,62,166.6,-1.08,0,73.8
QStE380TM,8,4,62,168.4,-0.92,0,86.3
QStE380TM,8,4,62,170.3,-0.76,0,98.7
QStE380TM,8,4,62,172.2,-0.61,0,159.8
QStE380TM,8,4,62,174,-0.46,0,220.9
QStE380TM,8,4,62,175.9,-0.31,0,282
QStE380TM,8,4,62,177.7,-0.17,0,343.1
QStE380TM,8,4,62,179.4,-0.04,0,404.2
QStE380TM,10,4,62,90,-17.12,-17.12,8.6
QStE380TM,10,4,62,91,-16.73,0,8.7
QStE380TM,10,4,62,92.5,-16.14,0,8.9
QStE380TM,10,4,62,94,-15.61,0,9.1
QStE380TM,10,4,62,95.5,-15.11,0,9.2
QStE380TM,10,4,62,97,-14.59,0,9.3
QStE380TM,10,4,62,98.6,-14.05,0,9.5
QStE380TM,10,4,62,100.2,-13.56,0,9.7
QStE380TM,10,4,62,101.9,-13.05,0,9.9
QStE380TM,10,4,62,103.5,-12.58,0,10.1
QStE380TM,10,4,62,105,-12.13,0,10.3
QStE380TM,10,4,62,105.4,-12.03,0,10.3
QStE380TM,10,4,62,107,-11.58,0,10.5
QStE380TM,10,4,62,108.7,-11.13,0,10.8
QStE380TM,10,4,62,110.4,-10.69,0,11
QStE380TM,10,4,62,112.2,-10.25,0,11.3
QStE380TM,10,4,62,114,-9.81,0,11.5
QStE380TM,10,4,62,115.8,-9.4,0,11.8
QStE380TM,10,4,62,117.6,-8.99,0,12.1
QStE380TM,10,4,62,119.4,-8.59,0,12.4
QStE380TM,10,4,62,120,-8.47,0,12.7
QStE380TM,10,4,62,121.3,-8.19,0,13
QStE380TM,10,4,62,123.2,-7.8,0,13.4
QStE380TM,10,4,62,125.1,-7.42,0,13.9
QStE380TM,10,4,62,127,-7.06,0,14.3
QStE380TM,10,4,62,128.9,-6.7,0,14.7
QStE380TM,10,4,62,130.8,-6.35,0,15.3
QStE380TM,10,4,62,132.7,-6.01,0,15.6
QStE380TM,10,4,62,134.7,-5.68,0,16.5
QStE380TM,10,4,62,135,-5.63,0,17.2
QStE380TM,10,4,62,136.7,-5.35,0,17.9
QStE380TM,10,4,62,138.6,-5.03,0,18.7
QStE380TM,10,4,62,140.6,-4.73,0,19.8
QStE380TM,10,4,62,142.6,-4.43,0,21
QStE380TM,10,4,62,144.6,-4.13,0,22.2
QStE380TM,10,4,62,146.5,-3.85,0,24
QStE380TM,10,4,62,148.5,-3.57,0,27.3
QStE380TM,10,4,62,150,-3.37,0,28
QStE380TM,10,4,62,150.5,-3.3,0,30.7
QStE380TM,10,4,62,152.4,-3.04,0,33.5
QStE380TM,10,4,62,154.4,-2.79,0,36.2
QStE380TM,10,4,62,156.4,-2.53,0,40.6
QStE380TM,10,4,62,158.3,-2.29,0,45.1
QStE380TM,10,4,62,160.3,-2.06,0,49.6
QStE380TM,10,4,62,162.3,-1.83,0,62.3
QStE380TM,10,4,62,164.3,-1.61,0,74.9
QStE380TM,10,4,62,166.2,-1.39,0,95.2
QStE380TM,10,4,62,168.1,-1.19,0,115.4
QStE380TM,10,4,62,170,-0.98,0,135.7
QStE380TM,10,4,62,171.9,-0.79,0,212.1
QStE380TM,10,4,62,173.8,-0.6,0,288.6
QStE380TM,10,4,62,175.6,-0.42,0,365
QStE380TM,10,4,62,177.5,-0.23,0,441.4
QStE380TM,10,4,62,179.3,-0.07,0,517.9
QStE380TM,10,4,70,90,-17.51,-17.51,9.7
QStE380TM,10,4,70,90.3,-17.39,0,9.8
QStE380TM,10,4,70,91.5,-16.92,0,9.9
QStE380TM,10,4,70,92.6,-16.46,0,10
QStE380TM,10,4,70,93.9,-15.96,0,10.1
QStE380TM,10,4,70,95.1,-15.51,0,10.3
QStE380TM,10,4,70,96.4,-15.07,0,10.5
QStE380TM,10,4,70,97.7,-14.6,0,10.6
QStE380TM,10,4,70,99,-14.17,0,10.7
QStE380TM,10,4,70,100.3,-13.75,0,10.8
QStE380TM,10,4,70,101.6,-13.33,0,11.1
QStE380TM,10,4,70,103,-12.88,0,11.2
QStE380TM,10,4,70,104.4,-12.48,0,11.4
QStE380TM,10,4,70,105,-12.3,0,11.6
QStE380TM,10,4,70,105.8,-12.07,0,11.7
QStE380TM,10,4,70,107.1,-11.68,0,12
QStE380TM,10,4,70,108.6,-11.3,0,12.3
QStE380TM,10,4,70,110,-10.91,0,12.6
QStE380TM,10,4,70,111.6,-10.5,0,12.8
QStE380TM,10,4,70,113,-10.13,0,13
QStE380TM,10,4,70,114.5,-9.77,0,13.2
QStE380TM,10,4,70,116,-9.42,0,13.4
QStE380TM,10,4,70,117.5,-9.08,0,13.7
QStE380TM,10,4,70,119,-8.74,0,14
QStE380TM,10,4,70,120,-8.52,0,14.3
QStE380TM,10,4,70,120.5,-8.41,0,14.5
QStE380TM,10,4,70,122.1,-8.08,0,14.8
QStE380TM,10,4,70,123.6,-7.76,0,15.1
QStE380TM,10,4,70,125.2,-7.44,0,15.4
QStE380TM,10,4,70,126.8,-7.13,0,15.9
QStE380TM,10,4,70,128.4,-6.82,0,16.4
QStE380TM,10,4,70,130,-6.52,0,16.9
QStE380TM,10,4,70,131.7,-6.22,0,17.6
QStE380TM,10,4,70,133.3,-5.93,0,18.2
QStE380TM,10,4,70,134.9,-5.65,0,18.7
QStE380TM,10,4,70,135,-5.64,0,19.3
QStE380TM,10,4,70,136.6,-5.37,0,19.9
QStE380TM,10,4,70,138.2,-5.1,0,20.8
QStE380TM,10,4,70,139.9,-4.84,0,21.7
QStE380TM,10,4,70,141.6,-4.58,0,22.6
QStE380TM,10,4,70,143.3,-4.32,0,24
QStE380TM,10,4,70,144.9,-4.08,0,25.4
QStE380TM,10,4,70,146.6,-3.84,0,26.9
QStE380TM,10,4,70,148.3,-3.6,0,27.7
QStE380TM,10,4,70,149.9,-3.37,0,28.6
QStE380TM,10,4,70,150,-3.37,0,29.5
QStE380TM,10,4,70,151.6,-3.15,0,31.1
QStE380TM,10,4,70,153.3,-2.93,0,33.2
QStE380TM,10,4,70,155,-2.71,0,37.2
QStE380TM,10,4,70,156.7,-2.5,0,41
QStE380TM,10,4,70,158.3,-2.3,0,44.9
QStE380TM,10,4,70,160.1,-2.08,0,51.8
QStE380TM,10,4,70,161.8,-1.89,0,58.6
QStE380TM,10,4,70,163.4,-1.7,0,65.5
QStE380TM,10,4,70,165.1,-1.51,0,77.5
QStE380TM,10,4,70,166.7,-1.33,0,89.4
QStE380TM,10,4,70,168.4,-1.15,0,101.3
QStE380TM,10,4,70,170,-0.98,0,113.2
QStE380TM,10,4,70,171.6,-0.81,0,169.4
QStE380TM,10,4,70,173.2,-0.65,0,225.5
QStE380TM,10,4,70,174.8,-0.49,0,281.7
QStE380TM,10,4,70,176.4,-0.33,0,337.9
QStE380TM,10,4,70,178.1,-0.17,0,394
QStE380TM,10,4,70,179.6,-0.04,0,450.2
QStE380TM,12,4,60,87.9,-21.07,-16.75,8.4
QStE380TM,12,4,60,89.5,-20.37,-19.85,8.8
QStE380TM,12,4,60,90,-20.12,-20.12,8.9
QStE380TM,12,4,60,91.1,-19.6,0,9
QStE380TM,12,4,60,92.6,-18.97,0,9.1
QStE380TM,12,4,60,94.2,-18.3,0,9.2
QStE380TM,12,4,60,96,-17.59,0,9.5
QStE380TM,12,4,60,97.6,-16.96,0,9.8
QStE380TM,12,4,60,99.5,-16.24,0,9.9
QStE380TM,12,4,60,101.2,-15.63,0,10.2
QStE380TM,12,4,60,102.9,-15.04,0,10.4
QStE380TM,12,4,60,104.7,-14.47,0,10.7
QStE380TM,12,4,60,105,-14.36,0,10.9
QStE380TM,12,4,60,106.4,-13.91,0,11.2
QStE380TM,12,4,60,108.3,-13.31,0,11.5
QStE380TM,12,4,60,110.2,-12.76,0,11.8
QStE380TM,12,4,60,112,-12.22,0,12
QStE380TM,12,4,60,113.9,-11.69,0,12.5
QStE380TM,12,4,60,115.8,-11.16,0,13.1
QStE380TM,12,4,60,117.8,-10.66,0,13.5
QStE380TM,12,4,60,119.7,-10.16,0,13.9
QStE380TM,12,4,60,120,-10.08,0,14.2
QStE380TM,12,4,60,121.7,-9.67,0,14.5
QStE380TM,12,4,60,123.6,-9.2,0,15
QStE380TM,12,4,60,125.6,-8.74,0,15.5
QStE380TM,12,4,60,127.7,-8.28,0,16.1
QStE380TM,12,4,60,129.6,-7.84,0,17.1
QStE380TM,12,4,60,131.7,-7.41,0,18.1
QStE380TM,12,4,60,133.7,-7,0,18.7
QStE380TM,12,4,60,135,-6.73,0,19.4
QStE380TM,12,4,60,135.7,-6.59,0,20.1
QStE380TM,12,4,60,137.7,-6.2,0,20.9
QStE380TM,12,4,60,139.7,-5.82,0,22.1
QStE380TM,12,4,60,141.8,-5.45,0,23.4
QStE380TM,12,4,60,143.9,-5.06,0,24.7
QStE380TM,12,4,60,145.9,-4.72,0,27.6
QStE380TM,12,4,60,148,-4.37,0,30.5
QStE380TM,12,4,60,150,-4.03,0,33.6
QStE380TM,12,4,60,152,-3.71,0,36.2
QStE380TM,12,4,60,154.1,-3.39,0,39
QStE380TM,12,4,60,156.1,-3.09,0,43.7
QStE380TM,12,4,60,158.1,-2.8,0,48.4
QStE380TM,12,4,60,160,-2.52,0,53.1
QStE380TM,12,4,60,162,-2.24,0,61.9
QStE380TM,12,4,60,164,-1.97,0,70.8
QStE380TM,12,4,60,166,-1.71,0,79.6
QStE380TM,12,4,60,167.9,-1.45,0,99.2
QStE380TM,12,4,60,169.9,-1.21,0,118.6
QStE380TM,12,4,60,171.8,-0.97,0,138.1
QStE380TM,12,4,60,173.6,-0.74,0,255.3
QStE380TM,12,4,60,175.6,-0.5,0,372.6
QStE380TM,12,4,60,177.4,-0.29,0,489.8
QStE380TM,12,4,60,179.2,-0.09,0,607
QStE380TM,12,4,60.3,87.9,-21.07,-16.75,8.4
QStE380TM,12,4,60.3,89.5,-20.37,-19.85,8.8
QStE380TM,12,4,60.3,90,-20.12,-20.12,8.9
QStE380TM,12,4,60.3,91.1,-19.6,0,9
QStE380TM,12,4,60.3,92.6,-18.97,0,9.1
QStE380TM,12,4,60.3,94.2,-18.3,0,9.2
QStE380TM,12,4,60.3,96,-17.59,0,9.5
QStE380TM,12,4,60.3,97.6,-16.96,0,9.8
QStE380TM,12,4,60.3,99.5,-16.24,0,9.9
QStE380TM,12,4,60.3,101.2,-15.63,0,10.2
QStE380TM,12,4,60.3,102.9,-15.04,0,10.4
